1,2,0.01,0.75,2.076927661895752,0.9311312919419076
1,2,0.01,0.8125,1.4795889854431152,0.9311312919419076
1,2,0.01,0.875,1.396974802017212,0.9311312919419076
1,2,0.01,0.9375,1.40262770652771,0.9311312919419076
1,2,0.01,1,1.3893022537231445,0.9311312919419076
1,2,0.0575,0.75,1.4049887657165527,0.9311312919419076
1,2,0.0575,0.8125,1.391895055770874,0.9311312919419076
1,2,0.0575,0.875,1.4757411479949951,0.9311312919419076
1,2,0.0575,0.9375,1.5564119815826416,0.9311312919419076
1,2,0.0575,1,1.5005898475646973,0.9311312919419076
1,2,0.105,0.75,1.5075504779815674,1.3624515416795155
1,2,0.105,0.8125,1.5995633602142334,1.3624515416795155
1,2,0.105,0.875,1.5735371112823486,1.3624515416795155
1,2,0.105,0.9375,1.5555660724639893,1.3624515416795155
1,2,0.105,1,1.491698980331421,1.3624515416795155
1,2,0.15250000000000002,0.75,1.603210687637329,1.3624515416795155
1,2,0.15250000000000002,0.8125,1.5116198062896729,1.3624515416795155
1,2,0.15250000000000002,0.875,1.4959585666656494,1.3624515416795155
1,2,0.15250000000000002,0.9375,1.5664739608764648,1.3624515416795155
1,2,0.15250000000000002,1,1.5176618099212646,1.3624515416795155
1,2,0.2,0.75,1.48307204246521,1.3624515416795155
1,2,0.2,0.8125,1.571916103363037,1.3624515416795155
1,2,0.2,0.875,1.5266907215118408,1.3624515416795155
1,2,0.2,0.9375,1.5009803771972656,1.3624515416795155
1,2,0.2,1,1.5554513931274414,1.3624515416795155
1,4,0.01,0.75,1.5325353145599365,0.9311312919432201
1,4,0.01,0.8125,1.5736544132232666,0.9311312919428233
1,4,0.01,0.875,1.6305346488952637,0.931131291943037
1,4,0.01,0.9375,1.611278772354126,0.9311312919431896
1,4,0.01,1,1.5489134788513184,0.931131291943159
1,4,0.0575,0.75,1.6741430759429932,1.5598750043482303
1,4,0.0575,0.8125,1.6244940757751465,1.5593866836557295
1,4,0.0575,0.875,1.5497164726257324,1.5593866836557386
1,4,0.0575,0.9375,1.6690318584442139,1.5598750043482394
1,4,0.0575,1,1.6185812950134277,1.5598750043482303
1,4,0.105,0.75,1.555093765258789,1.8243208865387412
1,4,0.105,0.8125,1.6540884971618652,1.8243533781955918
1,4,0.105,0.875,1.6241910457611084,1.8277284981461024
1,4,0.105,0.9375,1.6085071563720703,1.8276043803545416
1,4,0.105,1,1.6387114524841309,1.8276043803546271
1,4,0.15250000000000002,0.75,1.6395270824432373,1.857140522957883
1,4,0.15250000000000002,0.8125,1.5743751525878906,1.868717397592869
1,4,0.15250000000000002,0.875,1.5476493835449219,1.8673998723493825
1,4,0.15250000000000002,0.9375,1.633671760559082,1.8769366069996622
1,4,0.15250000000000002,1,1.6011266708374023,1.8769366069996547
1,4,0.2,0.75,1.5452890396118164,1.857140522957883
1,4,0.2,0.8125,1.6472258567810059,1.868717397592869
1,4,0.2,0.875,1.5986554622650146,1.8673998723493825
1,4,0.2,0.9375,1.6080167293548584,1.8769366069996622
1,4,0.2,1,1.626863956451416,1.8769366069996547
1,6,0.01,0.75,1.6301629543304443,0.9311312919446242
1,6,0.01,0.8125,1.5760724544525146,0.9311312919449295
1,6,0.01,0.875,1.6278555393218994,0.931131291944899
1,6,0.01,0.9375,1.566746711730957,0.9311312919463641
1,6,0.01,1,1.650454044342041,0.9311312919416634
1,6,0.0575,0.75,1.5649793148040771,1.5295286384210882
1,6,0.0575,0.8125,1.6230170726776123,1.799586592263623
1,6,0.0575,0.875,1.5019793510437012,1.795820139633573
1,6,0.0575,0.9375,1.6665301322937012,1.7881244200228121
1,6,0.0575,1,1.5593457221984863,1.7689919537235106
1,6,0.105,0.75,1.6508328914642334,1.8825305971168693
1,6,0.105,0.8125,1.5364372730255127,1.931816949998134
1,6,0.105,0.875,1.6418178081512451,1.9225583474620338
1,6,0.105,0.9375,1.5759294033050537,1.9098949679554995
1,6,0.105,1,1.605112075805664,1.9133759060698663
1,6,0.15250000000000002,0.75,1.580580711364746,1.955376027209113
1,6,0.15250000000000002,0.8125,1.6371862888336182,1.9676994056662749
1,6,0.15250000000000002,0.875,1.5021066665649414,1.9783349259043672
1,6,0.15250000000000002,0.9375,1.5827436447143555,1.9763669520284617
1,6,0.15250000000000002,1,1.6901683807373047,1.9954834622007673
1,6,0.2,0.75,1.626572608947754,1.9704132581908977
1,6,0.2,0.8125,1.5649566650390625,1.9790157013563747
1,6,0.2,0.875,1.6271085739135742,1.9900252676412389
1,6,0.2,0.9375,1.5653107166290283,1.9998722055419345
1,6,0.2,1,1.6496608257293701,1.9998208425644648
1,8,0.01,0.75,1.621703863143921,0.9311312919459978
1,8,0.01,0.8125,1.5672309398651123,0.9311312919459672
1,8,0.01,0.875,1.5847623348236084,0.9311312919460588
1,8,0.01,0.9375,1.5676219463348389,0.931131291942396
1,8,0.01,1,1.5575182437896729,0.931131291941694
1,8,0.0575,0.75,1.6598799228668213,1.5295286384210882
1,8,0.0575,0.8125,1.5580945014953613,1.799586592263615
1,8,0.0575,0.875,1.5742669105529785,1.795820139633573
1,8,0.0575,0.9375,1.6197848320007324,1.7881244200228121
1,8,0.0575,1,1.6509640216827393,1.7689919537234946
1,8,0.105,0.75,1.48834228515625,1.882530597116873
1,8,0.105,0.8125,1.5554492473602295,1.9318169499981706
1,8,0.105,0.875,1.590017318725586,1.9225583474620744
1,8,0.105,0.9375,1.6163461208343506,1.9098949679554884
1,8,0.105,1,1.5530714988708496,1.91337590606987
1,8,0.15250000000000002,0.75,1.5929124355316162,1.955376027209113
1,8,0.15250000000000002,0.8125,1.5620677471160889,1.9676994056662027
1,8,0.15250000000000002,0.875,1.5711703300476074,1.9783349259043672
1,8,0.15250000000000002,0.9375,1.6389148235321045,1.9901020186902436
1,8,0.15250000000000002,1,1.5612246990203857,2.0092917163121973
1,8,0.2,0.75,1.5824332237243652,1.9812563311019709
1,8,0.2,0.8125,1.7012791633605957,1.987274349111511
1,8,0.2,0.875,1.5934336185455322,1.9937958233790811
